,coursecode,date,shift,roomno,day,rollno,coursename
2717,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI14,
2718,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511CS04,
2719,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI34,
2720,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI18,
2721,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511CS07,
2722,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511CS08,
2723,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI48,
2724,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI09,
2725,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511CS20,
2726,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI63,
2727,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI20,
2728,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI11,
2729,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI62,
2730,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI58,
2731,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI06,
2732,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI17,
2733,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI54,
2734,RM6201_CSE,29-04-2026,MORNING,CC-1,Wednesday,2511AI38,
2735,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH01,
2736,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH02,
2737,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH03,
2738,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH05,
2739,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH06,
2740,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH09,
2741,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH10,
2742,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH11,
2743,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH13,
2744,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH14,
2745,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH15,
2746,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH16,
2747,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH17,
2748,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH18,
2749,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH19,
2750,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH20,
2751,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH21,
2752,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH22,
2753,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH23,
2754,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH24,
2755,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH25,
2756,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH26,
2757,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH27,
2758,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH28,
2759,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH29,
2760,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH31,
2761,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH32,
2762,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH34,
2763,EP442,29-04-2026,MORNING,CC-1,Wednesday,2201PH35,
2764,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH01,
2765,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH04,
2766,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH06,
2767,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH11,
2768,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH21,
2769,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH24,
2770,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH25,
2771,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH27,
2772,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH29,
2773,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH30,
2774,PH3206,29-04-2026,MORNING,CC-1,Wednesday,2301PH32,
2775,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE07,
2776,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE08,
2777,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE11,
2778,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE14,
2779,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE06,
2780,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE10,
2781,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE15,
2782,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2422EE05,
2783,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE09,
2784,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE20,
2785,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE02,
2786,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE04,
2787,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE13,
2788,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2521EE18,
2789,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE01,
2790,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE12,
2791,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE07,
2792,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE05,
2793,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE16,
2794,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE14,
2795,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE08,
2796,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE06,
2797,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE10,
2798,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE13,
2799,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE04,
2800,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE11,
2801,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE02,
2802,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2522EE17,
2803,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511PC01,
2804,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511VL08,
2805,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM05,
2806,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511PC02,
2807,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM15,
2808,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511VL09,
2809,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511VL05,
2810,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM16,
2811,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM10,
2812,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM04,
2813,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM07,
2814,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM03,
2815,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511PC04,
2816,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM02,
2817,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM11,
2818,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM17,
2819,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM14,
2820,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM12,
2821,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511VL04,
2822,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511VL07,
2823,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM06,
2824,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM08,
2825,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511CM09,
2826,RM6201_EE,29-04-2026,MORNING,LT001,Wednesday,2511VL06,
2827,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501CS84,Engineering Mechanics
2828,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501CS85,Engineering Mechanics
2829,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501CS86,Engineering Mechanics
2830,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501CS88,Engineering Mechanics
2831,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC01,Engineering Mechanics
2832,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC02,Engineering Mechanics
2833,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC03,Engineering Mechanics
2834,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC04,Engineering Mechanics
2835,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC05,Engineering Mechanics
2836,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC06,Engineering Mechanics
2837,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC07,Engineering Mechanics
2838,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC08,Engineering Mechanics
2839,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC09,Engineering Mechanics
2840,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC10,Engineering Mechanics
2841,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC11,Engineering Mechanics
2842,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC12,Engineering Mechanics
2843,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC13,Engineering Mechanics
2844,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC14,Engineering Mechanics
2845,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC15,Engineering Mechanics
2846,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC16,Engineering Mechanics
2847,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC17,Engineering Mechanics
2848,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC18,Engineering Mechanics
2849,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC19,Engineering Mechanics
2850,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC20,Engineering Mechanics
2851,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC21,Engineering Mechanics
2852,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC22,Engineering Mechanics
2853,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC23,Engineering Mechanics
2854,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC24,Engineering Mechanics
2855,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC25,Engineering Mechanics
2856,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC26,Engineering Mechanics
2857,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC27,Engineering Mechanics
2858,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC28,Engineering Mechanics
2859,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC29,Engineering Mechanics
2860,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC30,Engineering Mechanics
2861,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC31,Engineering Mechanics
2862,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC32,Engineering Mechanics
2863,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC33,Engineering Mechanics
2864,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC34,Engineering Mechanics
2865,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC35,Engineering Mechanics
2866,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC36,Engineering Mechanics
2867,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC37,Engineering Mechanics
2868,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC38,Engineering Mechanics
2869,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC39,Engineering Mechanics
2870,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC40,Engineering Mechanics
2871,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC41,Engineering Mechanics
2872,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC42,Engineering Mechanics
2873,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC43,Engineering Mechanics
2874,ME1202,29-04-2026,MORNING,LT001,Wednesday,2501EC44,Engineering Mechanics
2875,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2421MM11,
2876,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2422MM01,
2877,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2422MM03,
2878,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2422MM05,
2879,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2521MM02,
2880,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2521MM01,
2881,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2522MM02,
2882,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2422MM04,
2883,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2522MM01,
2884,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2522MM04,
2885,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2511MM06,
2886,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2511MM01,
2887,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2511MM04,
2888,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2511MM05,
2889,RM6201_MM,29-04-2026,MORNING,LT002,Wednesday,2511MM09,
2890,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS10,
2891,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS05,
2892,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS03,
2893,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS12,
2894,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS03,
2895,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS01,
2896,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS02,
2897,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS05,
2898,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS07,
2899,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS10,
2900,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS09,
2901,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS07,
2902,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS12,
2903,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS06,
2904,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS01,
2905,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS11,
2906,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS09,
2907,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS02,
2908,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2521HS04,
2909,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS06,
2910,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS04,
2911,RM6201_HSS,29-04-2026,MORNING,LT002,Wednesday,2522HS08,
2912,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EC45,Engineering Mechanics
2913,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EC46,Engineering Mechanics
2914,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EC47,Engineering Mechanics
2915,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EC48,Engineering Mechanics
2916,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EC49,Engineering Mechanics
2917,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EC50,Engineering Mechanics
2918,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE01,Engineering Mechanics
2919,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE02,Engineering Mechanics
2920,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE03,Engineering Mechanics
2921,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE04,Engineering Mechanics
2922,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE05,Engineering Mechanics
2923,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE06,Engineering Mechanics
2924,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE07,Engineering Mechanics
2925,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE08,Engineering Mechanics
2926,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE09,Engineering Mechanics
2927,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE10,Engineering Mechanics
2928,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE11,Engineering Mechanics
2929,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE12,Engineering Mechanics
2930,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE13,Engineering Mechanics
2931,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE14,Engineering Mechanics
2932,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE15,Engineering Mechanics
2933,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE16,Engineering Mechanics
2934,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE17,Engineering Mechanics
2935,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE18,Engineering Mechanics
2936,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE19,Engineering Mechanics
2937,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE20,Engineering Mechanics
2938,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE21,Engineering Mechanics
2939,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE22,Engineering Mechanics
2940,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE23,Engineering Mechanics
2941,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE24,Engineering Mechanics
2942,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE25,Engineering Mechanics
2943,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE26,Engineering Mechanics
2944,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE27,Engineering Mechanics
2945,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE28,Engineering Mechanics
2946,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE29,Engineering Mechanics
2947,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE30,Engineering Mechanics
2948,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE31,Engineering Mechanics
2949,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE32,Engineering Mechanics
2950,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE33,Engineering Mechanics
2951,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE34,Engineering Mechanics
2952,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE35,Engineering Mechanics
2953,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE36,Engineering Mechanics
2954,ME1202,29-04-2026,MORNING,LT002,Wednesday,2501EE37,Engineering Mechanics
2955,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE17,
2956,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE04,
2957,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE15,
2958,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE02,
2959,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE07,
2960,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE14,
2961,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2422CE05,
2962,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2422CE04,
2963,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE11,
2964,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE05,
2965,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE09,
2966,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE16,
2967,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE07,
2968,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE09,
2969,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE02,
2970,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE03,
2971,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE14,
2972,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE06,
2973,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE16,
2974,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE15,
2975,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE01,
2976,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE11,
2977,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE13,
2978,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE10,
2979,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2522CE05,
2980,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2521CE12,
2981,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV01,
2982,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE05,
2983,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT05,
2984,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT10,
2985,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST05,
2986,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST01,
2987,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV10,
2988,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT06,
2989,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV08,
2990,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT11,
2991,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST06,
2992,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST02,
2993,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST09,
2994,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE08,
2995,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV07,
2996,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST14,
2997,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE02,
2998,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV06,
2999,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST12,
3000,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE07,
3001,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT08,
3002,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511RE04,
3003,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE06,
3004,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST08,
3005,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST07,
3006,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511RE02,
3007,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST11,
3008,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE03,
3009,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT01,
3010,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511TE04,
3011,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV02,
3012,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT07,
3013,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV09,
3014,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT09,
3015,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511GT04,
3016,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511ST15,
3017,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511RE03,
3018,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV03,
3019,RM6201_CEE,29-04-2026,MORNING,LT003,Wednesday,2511EV05,
3020,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2421CH10,
3021,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2421CH12,
3022,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2522CH02,
3023,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH01,
3024,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH02,
3025,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH03,
3026,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH04,
3027,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH05,
3028,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH06,
3029,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2521CH08,
3030,RM6201_CHE,29-04-2026,MORNING,LT003,Wednesday,2522CH01,
3031,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE38,Engineering Mechanics
3032,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE39,Engineering Mechanics
3033,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE40,Engineering Mechanics
3034,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE41,Engineering Mechanics
3035,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE42,Engineering Mechanics
3036,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE43,Engineering Mechanics
3037,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501EE45,Engineering Mechanics
3038,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES01,Engineering Mechanics
3039,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES02,Engineering Mechanics
3040,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES03,Engineering Mechanics
3041,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES04,Engineering Mechanics
3042,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES05,Engineering Mechanics
3043,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES06,Engineering Mechanics
3044,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES07,Engineering Mechanics
3045,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES08,Engineering Mechanics
3046,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES09,Engineering Mechanics
3047,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES10,Engineering Mechanics
3048,ME1202,29-04-2026,MORNING,LT003,Wednesday,2501ES11,Engineering Mechanics
